





















105000;0





































































































































23000;1
44000;1




















54000;1
















58000;1

55000;1


28000;1























7400;1
8400;1



















4500;1



115200;1
1316000;1














6982;1

1000;1
4487;0


8000000;1
35000000;1






6;0
173202;1






7000;1
























































17635;1






5000;1
32000;1

5000;1



29835;1
87000;1



6914;1




15379;1
8020;1


15016;1










150000;1

90000;1
80000;1






70000;1







49543;1





100000;1







16000;1
50000;1
21000;1
30000;1
55000;1

68307;1
35000;1
44000;1
60000;1
145757;1

9728;1









70000;1






100000;1





17000;1


81755;1




17870;1





50000;1




18140;1
















70;0









8000;1




50000;1


83962;1
55198;1




52000;1








4000000;1

















































3700;1








104000;1


30000;1




92000;1
36678;1
50000;1



40000;0

16000;1

41000;1

50000;1





48000;1
46000;1
76000;1




19000;1


30000;1




43000;1

37000;1




































40520;1
583;1





















66000;0















3773;1
7000;1

239020;1
7000;1
5000;1







143000;1



164000;1

102425;1
60248;1







204214;0
31270;1


80000;1

42037;1
6270;1
3;0
6;0








35000000;1

8026;1


16890;1
10710;1






57796;1
60810;1

60000;1


6560;1
4350;1


4667;1
3300;0

65000;1

8618;1
5000;1

8250;0
10763;1
12000;1






















9158;1
14428;1












191552;1
23000000;1

























8500;0






19700;0
95300;0











10000;1
11000;1
6000;1


6000;1


65000;1
11000;1

13000;1

30748;1




14000;1













63000;1

60000;1
50000;1

70000;1
50000;1

113000;1
108000;1
80000;0







































































21343;1


20000;1
4000;1


















6000;1


96000;1
59000;1

7878;1

40000;1
22500;1
285000;1



































































































































4697;1
3718;1
3597;1
3412;1
7655;1

4620;1
5084;1
2706;1
16474;1
3770;1
5124;1























9000;1
5700;1

13000;1

12000;1
14000;1
12860;1
115000;1
200;1

7000;1

13000;1



9500;1
1967;1
2000;1
4000;1




22246;1

6000;1




9000;1
6460;1







21000;1
15000;0
12000;1


66900;1
33000;1
3457;1
2347;1
9;0













8000;1
8000;1









2675;1
10000;1


11000;1
15000;1


6817;1

8000;1
9500;1

9000000;1






9615;1
100;1
10000;1
7947;1



8430;1


11345;1

9347;1
24314;1

5000;1
6933;1




7500;1

4213;1
7800;1

10000;1


8000;1






9687;1
300;1

9501;1
9797;1
12839;1
8126;1
12;0
11618;1




402000;1




7254;1
31366;1
21330;1
23922;1

30000;1
8700;1



3100;1



3600;1
10079;1
9739;1

22911;1
55486;1
14538;1
21289;1
250000;1


27000;1
44600;1
5473;1



35000;0



14603;1




36000;1
12000;1
120000;1

39337;1
14140;1
2873;1


25307;1






33682;1
50000;1












113000;0







10759;0
20562;1

4000;1



9000;1
15000;1
37000;1


10000;0
11187;1
6600;1
150;1
38000;1






175000;1

15000;1
38000;1
20568;0




50000;0
44000;1
143000;1
19188;1
9610;1

25000;1
5000;1
23405;1


9381;1

27000;1
10947;1


42000;1
34000;1
12000;1
2437;1
53168;1
43585;1
8679;1
16167;1
8240;1
7758;1
13767;1
14377;1
10900;1

12937;1
16924;1
8131;1
13914;1
8172;1
21592;1
7145;1
13127;1

12728;1
6919;1
12079;1
10000;0
16000;0

22202;0
26969;0
4000;1
6000;1
134283;1

35785;1
16768;1
6995;1

7000;1

7121;1




1922;1

17000;1
4379;1

15000;1
50118;1





5693;1

13876;1
13667;1


9644;1



11856;1




6138;1


11543;1

11297;1
7000;1




4692;1







8835;1
21094;1

22000;1
15905;1

8099;1



147330;1
36076;1
9062;1
15000;1

4764;1
4916;1
4251;1
5355;1
2969;1
3080;1
6528;1
2627;1
5901;1

4872;1
7308;1
3788;1
5844;1
6467;0
3000;1
4106;1
55120;1
14707;1
38000;1


26646;1
14306;1
11618;1
79479;1
41948;1

36000;1

6000;1
23000;1
100000;1
2458;1
90000;1
64000000;1
19000;1
75000;1

14173;1






35000;1
70000;1
6500;1
9657;1
84000;0



9402;1

5390;1
4400;1
6500;1

135000;1
17265;1
8088;1
129924;1
24000;1
23000;1
12554;1

5736;1



83793;1
11000;1
11000;1
40000;1
6461;1



32000;1

87000;1

1202;1


120000;1


31590;1


85000;1

30698;1















1000000;1









96448;1





121870;1

77000;1














129969;0
4875;1


8145;1
11000;1
9240;1
11424;1
9068;1
60000;1
13731;1
6204;0
15556;1
16000;1
8671;1
6713;1



9000;1
500;1
528;1
18940;1
6024;1

8311;1
11014;1
10777;1


9707;1
7253;1
6174;1
5758;1
15509;1
58259;1
13500;1

7407;1
40000;1
28000;1
10226;1
4992;1

6000000;0


15976;1

12000;1
33000;1

12199;1

5845;1

5250;1


16200;1
16000;1



75837;1
16963;1
8467;1
14200;1

2300;1
18400;1
38000;1
7300;1

7941;1
10144;1
7648;1
11865;1
7018;0
6224;1


1956;0

9521;1
9159000;1




10000;1

9700;1

13783;0
30000;1
115000;1
11000;1
25000;1
75000;1
75000;1
7716;1




8338;1

5412;1
736;1
8077;1
5290;1
6163;1
6546;1
9393;1
7327;1
8477;1
15933;1
6166;1
5536;1


39000;1
72907;1
55000;1
18000;1
8000;1



9000;1














75000;1
13065;1

237000;1
20000;1
32051;0






85000;1


370000;1



36030;1


4950;1

150000;1
6698;1


44261;1
110000;1

15000000;1










130000;1
49000;1







36980;1

15886;1
8408;1



11000;1
13000;1
10000;1
65000;1




















16482;1



30000;1








64000;1

5912;1
4373;1












300000;1



9873;1
24000;1
43501;0

4498;1

10502;1

15000;1
110478;1
4528;1
14374;1
8196;1
4900;1

2000;1





32000;1

60000;1
4200;1
4846;1

9698;1

14377;1
10889;1
9398;1
300000;0
12390;1

7689;1


4699;1


9340;1
139617;1
9334;1
2057;1
10791;1
6166;1
112;1





105000;1
20000;1

2015;0


27253;1

7500;1


6886;1


7055;1

10551;1
6486;1
14329;1
12691;1
6065;1
4358;1


7822;1
45257;1
9442;1
183181;1
33000;1

1500;0





74224;1

11265;1


45000;1
35000;1
130000;0
65000;1


60000;1
10000;1
8897;1

35000;1
858;1
44000;1



21530;1
19445;1
80397;0
17000;1








9000;1
13000;1

4346;1
51000;1



3980;1



400000;1













21779;1


12600;1
12254;0
12385;1
16000;1
27000;1

62225;1



12000;1

8737;0
18147;1



11894;1
20568;0
20568;0


4000;1


66050;0

19000;1

7911;1
11000;1
13925;1
11918;0


18000;1

17112;1
5800;1

64981;1
8554;1
7245;1
4348;1
4142;1
6198;1
7855;1


10000;1
5000;1




6000;1

8506;1

2400;1

4628;1
20000;1
313;1

237000;1
33237;1
31900;1
4942;1
29077;1



4652;1
12223;1
35468;1

30313;1
31339;1
18963;1

28000;1
71180;1
26252;1
55429;1


12055;1
34175;1
12166;1
70276;1
33640;1

1226000;1

40000;1
187172;1

40482;1
15192;0

12810;1
13609;1
7000;1


330000;1





34055;1

20110;1


55110;1


4000;0
105930;1
32000;1

6155;1
100000;1





572;1
53196;1
33474;1
12049;1

118000;1



30000;1
65000;1

15661;1
17932;1
14707;1
12060;1
84000;1
21297;1
43000;1
18533;1
15090;1
20030;1
21349;1
11404;1
17728;1
12129;1
12129;1
15076;1



24500;0


61000;1
7416;1
33482;1
160000;1
54918;1
9573;1

15174;1

32000;1
5440;0

3855;0
2796;0
2796;0
6375;0
4822;0
4366;0
9000;0




105000;1
22000;1
18726;1




58635;1
64215;1
25769;1
47402;1
40000;1
70000;1
30000;1
12000;1
23000;1
33000;1
46000;1
50000;1
40000;1

8000;1
10000;1
10000;1
9000;1
24000;1
6500;1
13000;1
79000;1


33000;1

30000;1

49000;1


47000;1


70000;1


40000;1
46000;1

48000;1


9000;1
48000;1
59000;1
52000;1

58000;1
25000;1

94000;1
23000;1

33000;1



36000;1



18471;1


1000000;1


141677;1
23189;1

5000;1
8000;1
10890;1
15200;1

15118;1

3375;1


11317;1
9481;1
10810;1
12000;1
29473;1
40000;1
35500;1

21000;1
9110;1
10000;1
18000;1
7500;1


33796;1
24096;1
11000;1
42000;1
57643;1
18000;1

48000;1

53000000;1
15826;1
62739;1
8974;1
17572;1
118943;1
37222;1
13000;1
3664;1
93500;1
14000;1
38839;1

22000;0



9000;1



6000;1
8000;1



15000;1
6692;1
11000;1
28476;0
16000;1
20180;1
7583;1
22007;1
30000;1
30000;1


15000;0

6249;1
31600000;1

8109;0


150000;1
4000;1
6000;1
13000;1
27951;1

20228;1

13547;0

1562;1








3000;1

8700;1
14000;1
7097;1





8656;1
100;1
4300;1
42254;1
85000;1
4762;1

9517;1
2088;1



133000;1
5934;1
64000;1
100000;1

754;1
4985;1
6082;1
3930;1
12000;1
4403;1
2451;1

3220;1

500;1
168000;1
780;1

750;1

6116;1
1960;1

1563;1

700;1
600;1
950;1
3909;1


28043;1
20000;1


64000;1
55595000;1
4042;1

5090;1
2265;1
7812;1
6505;1
1988;1

8764;1

8732;1

39000;1
354379;0
20000;0


5000;1
5000;1

36000;1
12335;1
7800;1



12790;1
27914;1
5144;1
12000;1

19629;1

106812;1
212277;1


17343;1


10337;1




7332;1

12703;1
12575;0

10843;0
6575;1
6000000;0

7450;1
16153;1

14050;1
16700;1
17600;1


15400;1
47533;1
3725;1
18600;1
72131;1
9000;1
6607;1

2000;1



7048;1
4064;1
5565;1
7000;1
4521;1

5000;1


17916;1

28328;1
128000;0

40000;1
77826;1
5200;1




3792;0
196501;0



13010;1
11423;1




7711;1
84652;1





7000;1
5000;1


4515;1
3385;0
6300;1
5551;1
5067;1
11049;1

9226;1
7996;0

12043;1

30000000;1
19244;1
13193;1
7807;1

529900;1
12811;1
59769;1
40000;1
1444323;0





63142;1
62850;1

257166;1



20562;1
16026;1
11648;1
43101;1
7500;1
7000;1

39714;1
175000;0


19000;1


53654;1
50000;1
75350;1
37229;1
55;0
94000;1
9243;1
15474;1
17339;1
9569;1
125000;1
18000;1
23000;1

12452;1





4429;1
17045;1


7629;0
122016;0

10357;1

14066;1

55000;1

300000;1

6929;1

109000;1
36365;1


3000;1


1627000;1

62000;1

6650;1


23300;1


286989;1




78000;0
145875;0
1200;1


25000;1




60000;1
32000;1
38000;1
165000;1
188000;1
217000;1
225000;0
31000;1
44489;1

70;0

38000;1
10000;1
69000;1
59616;1
71305;1
18393;1

12548;1
10936;1
18385;1
58885;1
20000;1

250000;1
15000;1
17000;1
47000;1
30000;1
38000;1
43000;1
46000;1
25548;1
50000;1
61247;1
8891;1
31000;1

37231;1
25564;0
30853;1
19567;1
48000;1

40000;0

32900;1

58000;1
46500;1




71000;1
87000;1
44000;1


14125;1
43166;1
1760000;1




12668;1
10787;1
9878;1
13590;1
9300;1

27000;0
12000;0
5491;1

4436;1
12488;1
15023;1
8802;1
10052;1
9500;1
11979;1

4100;1
5300;1
4200;1
4400;1
6700;1
4800;1
6500;1
3200;1
6900;1
8600;1
7800;1
7900;1
25000;1
44600;1

10000;1
12153;1
35000;1
7000;1

40000;1

22000;1
19000;1
18000;1
62000;1


11000;1

40000;1
40000;1

39000;1
27000;1
56000;1


75386;1
17302;1
15358;1
17190;1
29924;1
44788;1


18559;1

6000;1
8000;1
8347;1
41298;1
20000;1
13000;1

28000;1
28000;0
130000;0


6127;1
4747;1

10296;1
9593;1
9765;1
8800;1
5455;1
7500;1
9197;1
8293;1
27105000;1
9265;1
8630;1

11162;1
20603;1
23659;1
20163;1
33664;0
9834;1

28350;1
























16945;1

26465;1














125000;1



7000;1




600;1
100;1


6621;1
5745;1
7954;1
23225;1
17000;1

2016;0
8405;1

18001;1
4983;1
5317;1
22000;1

10325;1

5227;1



16544;1
15967;1
20024;1
1557;1
5441;1
8120;1
3551;1
13676;1
160000;1
2903;1
180136;1
8697;1
18000;1

23344;1
5916;1


13000;1
1000;1

8740;1
8300;1
50000;1
16814;1

71000;1
45414;1
12821;1
24698;1

98078;1


10925;1
1123;1
17971;1
8706;1
11329;1
13000;1
11000;1





10000;1
5700;1
15030;1









3;0
120000;1

1214;0

141000;1

2000;1
87900;1

13254;1
182000;1
12990;1
43506;1



6000;1
12000;1
11000;1
5500000;0
31609;1
6110;1
8551;1
4257;1
12316;1
20969;1
20568;1

7000;1

16000;1
13992;1

24534;1






43000;1



2200;1
7748;1

6087;1
9880;1

12897;1
17894;1
7000;1
23945;1
15000;1
17438;1
8214;1
80000;1
32103;1
9400;1
6861;1

85000;1
50000;1
10362;1
15900;1

14521;1
21800;1
3670;1

16445;1

15491;1

25940;1



48000;1

66000;1
81496;1
4500;1
25300;1
20000;1


6017;1
14984;1

387;1
8233;1
11600;1
44349;1
37500;1


11000;1
17000;1
1300;1

11587;1




112811;0
4847;1
17365;1
35000;1
15131;1

12700;1
75510;1
50000;1
75000;1
34000;1
66500;1
18088;1

89000;1
18000;1
67000;1


4195;1
15000;1




18856;1
9300;1
15000;1

40000;1
47000;1



10451;1

12000;1

7000;1
15000;1




108756;1


13896;0
22306;0
32099;0
18811;1


303309;1
7885;1
21318;1

13000;1

10000;1
3540;1
7814;1
5563;1


1000;1
26778;1
15261;0

30000;1
213014;1


8000;1

7243;1
9500;1
53655;1
9058;1
8330;1
5226;1
7644;1
10734;1

348562;1
9500;1

12435;1
13576;1
11406;1
6000;1
9288;1
12000;1
44012;1
11500;1
32000;1
16000;1

2300;1

800;1
10989;1
7000;1
32459;0
9905000;0

20515;1
11000;1
11851;1
9688;1

8285;1
40000;1
20000;1
18000000;1
17361;0

20202;1



10700;1
11799;1
11000;1

20449;1
16687;1

14677;1
22000;1
29118;1
36429;1
18395;1
24000;1

22709;1
15000000;1
16701;1
13000;1

5510;1
214650;0

9000;1
2761;1
6000;1

12551;1

15000;1

6000;1

10356;1
23199;1
73000;1

20051;1
12234;1
125763;1
141837;1



34319;1
10010;1
29330;1



537000;1
10000;1

30000;1
40000;1
43539;1
45331;1



80000;1


30600;1
17155;1

80000;1
50000;0
51903;1
6500;1
28947;1

73000;1
40000;1


5000;1
10724;1

15076;0

8000;1

9631;1
17589;1
17042;0
10099;1
17581;0
16709;1

17855;1
4762;1








6286;1
6332;1

5768;1
6885;1
13000;1

15683;1

17704;1
40700;1

40000;1

3048;1
344733;0
63547;1

89760;1
10281;1


14163;1


57188;1


160000;1
26000;1

90000;1

42555;1

46207;1


4000;1
34680;1
31859;1



1000000;0


200000;1


59590;1
33554;1


23000;1
120000;1
35000;1


7699;1


14214;1

934;1
14055;1
13103;1
26537;0
650;1
9000;1










11000;1
43000;1
120000;1
8342;0
9500;1

7000;1
86131;1
9929;1

11000;1







3507;1
15800;0
3010;1
2106;1
120000;1
10170;1
8752;1
21954;1
7160;1


9898;1
8253;1

9145;1

71413;1

47000;1

125000;1
5000;1
16000;1
23000;1
15000;1
8000;1
5869;1
8340;1
7970;1
12131;1
10597;1
7500;1
16357;1
9851;1

67065;1

9300;1
15000;1
8000;1
13245;1
20000;1
62552;1

22009;1

12511;1
12748;1
14163;1
175000;1
9487;1

11000;1
80000;1


15000;1
11000;1
11700;1
6677;1
17000;1
40000;1

29000;1




29830;1

12000;1


22000;1

35938;1



163374;1


15000;1
6849;1
7508;1
6253;1
2390;1
5000;1
5828;1
7608;1
4623;1
14102;1
7864;1
9245;1
28936;1
100000;1
16625;1
20000;1
20000;1
8434;1
5000;1
3000;1
10393;1
37000;0

12842;1
7015;1
9572;1

4000;0
10000;1

6348;1

20977;1
64400;1
9381;1
40000;1
11178;1
10720;1
7058;1
12517;1
4025;1
12100;1

19000;0
4063;1
3688;1
7665;1
13000;1
9000;1
26811;1
4600;1
12321;1


52275;1
18000;1

14786;1

13061;1
6500;1
7000;1
5400;1









30000;1

9666;1


4091;1



10643;1
160351;1

32861;1

14292;1
12228;1

15000;1
7000;1


21481;1
70000;0
84826;0
10038;1
10000;1
11000;1

11000;1
44200;1
24402;1
59697;1

276000;1
23000;1


7000;1

55000;1


21000;1


8900;1


24279;1
14000;1


30000;1
26000;1







161000;1




17000;1

4275;1
11700;1

60000;1
7000;1
8000;1
12000;1
9000;1
8000;1

41000;1
21255;1
15000;1
13400;1

15000;1
3500;0
16000;1
16730;0
27450;1
400000;1
30000;1

9409;1
18309;1
12404;1
11134;1
7568;1

9385;1
8745;1
21718;1
8568;1

9116;1

3000;1
28670;1
40000;1
72000;1
3000;1



22000;1
103815;1
17492;0
11513;1
8980;1
4887;0

5203;1
1229;1
9000;1
405000;1

11520;1
30000;1
15000;1

35000;1
10622;1
34731000;1
971;1
816;1
6026;1
5831;1
9646;1
5914;1
41168;0
5956;1

3601;0
8032;1


1464;1
10938;1
1263;1
101139;1
88829;1


19989000;1


29980;1
24000;1
16727;1
14000;1

1661;1
230000;1

9000;1
4000;1
18000;1
67000;1
28886;1

22650;1
4930;1
6002;1
51998;1
22947;1


13983;1
40038;1
35958;1

38059;1
7062;1
101139;1
35000;1

4294;1
4300;1


9035;1
9800;1


11782;1
11000;1
25000;1


3213;1


36000;1

10000;1

8000;1

2926;1

9363;1
15000;1
1559;1
41948;1

242304;1
8869;1
6615;1
7828;1

3000;1
11700;1
5800;1
5456;1
8000;1

7000;1
4901;1
25000;1
14000;1
30261;1
7297;1
5662;1
7640;1
17000;1
14000;1
6878;1
14000;1
4333;1


17000;1

18000;1
26000;1
34000;1
2000;1

29000;1
33000;1

25000;1
11583;1
4584;1
8272;1
6690;1
9821;1
2522;1
8282;1
6593;1
9534;1
11619;1
7264;1
6000;1
11443;1
5994;1
7989;1

9116;1
11759;1
18807;1
19569;1
40000;1
5000;1










52136;1

34894;1

31000;0
7244;1
35084;1

31000;1
8883;1
22000;1

9898;1
18961;1



5638;1
14281;1



2400;1
6000;1
7585;0
6844;1
6662;1

7831;1
12814;1
83;1


12565;1
22000;1
3416;1
6710;1
27654;1
9638;0
7178;1
